,country,points,price,review_sentiment,variety
62883,39.0,87,80.0,-0.0,Bordeaux-style Red Blend
62884,34.0,87,9.0,0.22,Rosé
62885,37.0,87,30.0,-0.18,Red Blend
62886,37.0,87,30.0,0.04,Red Blend
62887,38.0,87,15.0,-0.01,Bordeaux-style Red Blend
62888,38.0,87,17.0,0.23,Bordeaux-style Red Blend
62889,38.0,87,20.0,0.22,Bordeaux-style Red Blend
62890,38.0,87,12.0,0.21,Bordeaux-style Red Blend
62891,38.0,87,15.0,0.18,Bordeaux-style Red Blend
62892,38.0,86,15.0,-0.02,Rosé
62893,38.0,86,13.0,0.25,Rosé
62894,38.0,86,15.0,0.22,Rosé
62895,38.0,86,13.0,0.35,Bordeaux-style White Blend
62896,39.0,86,9.0,0.15,Chardonnay
62897,38.0,86,20.0,0.2,Pinot Noir
62898,39.0,86,25.0,0.02,Cabernet Franc
62899,39.0,86,50.0,-0.4,Bordeaux-style Red Blend
62900,39.0,86,26.0,-0.1,Chardonnay
62901,39.0,86,20.0,0.05,Sauvignon Blanc
62902,36.0,86,12.0,0.22,Portuguese White
62903,36.0,86,10.0,0.06,Portuguese White
62904,12.0,86,12.0,0.29,Rosé
62905,39.0,86,25.0,0.28,Cabernet Sauvignon
62906,39.0,86,16.0,0.23,Sauvignon Blanc
62907,39.0,86,75.0,0.07,Bordeaux-style Red Blend
62908,35.0,86,12.0,-0.05,Sauvignon Blanc
62909,39.0,86,25.0,0.46,Chardonnay
62910,18.0,86,10.0,-0.1,Red Blend
62911,39.0,86,32.0,-0.06,Cabernet Sauvignon
62912,39.0,86,35.0,-0.05,Cabernet Sauvignon
62913,34.0,86,20.0,-0.08,Tempranillo
62914,39.0,86,32.0,0.21,Cabernet Sauvignon
62915,36.0,86,10.0,1.0,Portuguese White
62916,38.0,86,20.0,0.39,Rosé
62917,15.0,88,33.0,0.05,Champagne Blend
62918,36.0,88,10.0,0.27,Portuguese Red
62919,39.0,88,25.0,0.21,Merlot
62920,39.0,88,20.0,-0.02,Cabernet Sauvignon
62921,38.0,88,15.0,0.24,Bordeaux-style Red Blend
62922,38.0,88,33.0,0.25,Bordeaux-style White Blend
62923,38.0,88,10.0,0.21,Bordeaux-style Red Blend
62924,38.0,88,13.0,0.05,Bordeaux-style Red Blend
62925,38.0,88,16.0,-0.0,Bordeaux-style Red Blend
62926,38.0,88,17.0,0.42,Bordeaux-style White Blend
62927,38.0,88,22.0,0.23,Rosé
62928,36.0,88,19.0,0.46,Portuguese White
62929,38.0,88,23.0,0.27,Malbec
62930,39.0,88,38.0,0.16,Chardonnay
62931,38.0,88,13.0,0.3,Bordeaux-style Red Blend
62932,39.0,88,34.0,0.18,Cabernet Sauvignon
62933,39.0,88,18.0,0.2,Pinot Gris
62934,39.0,88,20.0,0.31,Cabernet Sauvignon
62935,39.0,88,40.0,0.19,Cabernet Sauvignon
62936,39.0,88,14.0,0.0,Red Blend
62937,36.0,88,30.0,0.23,Portuguese White
62938,39.0,88,16.0,-0.03,Red Blend
62939,39.0,88,25.0,0.28,Red Blend
62940,39.0,88,39.0,0.08,Pinot Noir
62941,36.0,88,13.0,0.46,Portuguese White
62942,38.0,89,28.0,0.28,Chardonnay
62943,38.0,89,35.0,0.18,Chardonnay
62944,37.0,89,35.0,-0.02,Red Blend
62945,38.0,89,14.0,0.18,Rosé
62946,39.0,89,50.0,0.05,Cabernet Sauvignon
62947,39.0,89,35.0,0.11,Rhône-style Red Blend
62948,38.0,89,36.78122437966355,0.09,Pinot Noir
62949,39.0,89,40.0,0.28,Chardonnay
62950,37.0,89,28.0,0.22,Sangiovese
62951,32.0,89,25.0,0.24,Grüner Veltliner
62952,32.0,89,24.0,0.19,Riesling
62953,39.0,89,38.0,-0.05,Cabernet Sauvignon
62954,39.0,89,38.0,0.22,Malbec
62955,39.0,89,36.78122437966355,-0.1,Red Blend
62956,37.0,89,56.0,0.07,Sangiovese
62957,30.0,89,25.0,0.03,Pinot Noir
62958,37.0,89,36.78122437966355,-0.14,Red Blend
62959,32.0,89,20.0,-0.08,White Blend
62960,38.0,89,18.0,0.28,Rosé
62961,37.0,89,300.0,-0.04,Syrah
62962,39.0,89,65.0,0.4,Cabernet Sauvignon
62963,33.0,89,25.0,0.0,Malbec
62964,39.0,89,30.0,0.09,Cabernet Sauvignon
62965,37.0,89,35.0,-0.02,Sangiovese
62966,39.0,89,50.0,-0.04,Cabernet Sauvignon
62967,39.0,89,50.0,0.14,Cabernet Sauvignon
62968,30.0,89,44.0,0.0,Pinot Noir
62969,36.0,85,9.0,0.15,Portuguese Red
62970,39.0,85,18.0,0.38,Sauvignon Blanc
62971,20.0,85,26.0,0.26,Chardonnay
62972,36.0,85,8.0,0.36,Portuguese White
62973,39.0,85,65.0,0.32,Cabernet Sauvignon
62974,39.0,85,18.0,-0.05,Chardonnay
62975,39.0,85,11.0,0.01,Red Blend
62976,39.0,85,69.0,0.04,Red Blend
62977,39.0,85,18.0,0.04,Sauvignon Blanc
62978,37.0,85,11.0,0.29,Pinot Grigio
62979,39.0,85,45.0,-0.18,Pinot Noir
62980,39.0,85,36.0,0.11,Pinot Noir
62981,39.0,85,11.0,0.09,Sauvignon Blanc
62982,39.0,85,35.0,-0.06,Pinot Noir
62983,36.0,85,12.0,0.11,Portuguese Red
62984,39.0,85,18.0,0.14,Rosé
62985,38.0,90,40.0,0.11,Bordeaux-style Red Blend
62986,35.0,90,27.0,0.07,Red Blend
62987,32.0,90,30.0,0.09,Grüner Veltliner
62988,39.0,90,13.0,-0.03,Sauvignon Blanc
62989,39.0,90,42.0,-0.06,Sparkling Blend
62990,39.0,90,48.0,-0.14,Sparkling Blend
62991,39.0,90,36.0,0.12,Cabernet Sauvignon
62992,39.0,90,34.0,0.27,Cabernet Franc
62993,39.0,90,40.0,0.32,Cabernet Franc
62994,39.0,90,95.0,0.13,Cabernet Sauvignon
62995,39.0,90,40.0,-0.15,Bordeaux-style Red Blend
62996,30.0,90,20.0,-0.01,Sauvignon Blanc
62997,30.0,90,15.0,0.29,Sauvignon Blanc
62998,39.0,90,30.0,0.09,Merlot
62999,39.0,90,27.0,0.23,Pinot Noir
63000,30.0,90,30.0,0.05,Bordeaux-style Red Blend
63001,39.0,90,15.0,0.34,Red Blend
63002,32.0,90,33.0,0.42,Riesling
63003,39.0,90,48.0,-0.01,Cabernet Sauvignon
63004,39.0,90,38.0,0.7,Syrah
63005,32.0,90,39.0,0.24,Riesling
63006,39.0,89,22.0,0.14,Chardonnay
63007,39.0,89,34.0,0.37,Malbec
63008,39.0,89,40.0,0.04,Zinfandel
63009,39.0,89,25.0,0.25,Rosé
63010,35.0,89,25.0,0.07,Pinot Noir
63011,27.0,89,44.0,-0.09,Red Blend
63012,38.0,89,20.0,0.02,Bordeaux-style Red Blend
63013,37.0,89,40.0,0.24,Nebbiolo
63014,32.0,89,32.0,0.06,Sauvignon Blanc
63015,32.0,89,36.78122437966355,0.19,Grüner Veltliner
63016,32.0,89,24.0,0.1,Sauvignon Blanc
63017,39.0,89,14.0,0.35,Sauvignon Blanc
63018,38.0,89,13.0,0.09,Bordeaux-style Red Blend
63019,37.0,89,50.0,-0.07,Nebbiolo
63020,39.0,89,20.0,0.13,Pinot Noir
63021,38.0,89,15.0,-0.03,Malbec
63022,39.0,89,60.0,0.47,Pinot Noir
63023,39.0,89,40.0,0.3,Pinot Noir
63024,35.0,89,35.0,0.13,Red Blend
63025,39.0,89,40.0,0.38,Pinot Noir
63026,39.0,89,59.0,0.17,Cabernet Sauvignon
63027,34.0,89,34.0,0.06,Red Blend
63028,39.0,89,50.0,0.17,Zinfandel
63029,39.0,89,16.0,0.48,Cabernet Sauvignon
63030,38.0,89,36.78122437966355,0.3,Sauvignon Blanc
63031,39.0,89,34.0,0.06,Red Blend
63032,34.0,89,26.0,0.3,Tempranillo
63033,38.0,89,36.78122437966355,0.3,Sauvignon Blanc
63034,38.0,89,19.0,0.15,Gamay
63035,34.0,89,16.0,0.22,Red Blend
63036,39.0,89,15.0,0.43,Riesling
63037,33.0,89,25.0,0.21,Malbec
63038,36.0,89,36.78122437966355,-0.17,Portuguese Red
63039,34.0,89,24.0,0.17,Tempranillo
63040,37.0,89,95.0,0.08,Nebbiolo
63041,37.0,89,61.0,0.06,Nebbiolo
63042,32.0,89,36.78122437966355,0.28,Chardonnay
63043,39.0,89,18.0,0.09,Riesling
63044,39.0,88,25.0,0.13,Merlot
63045,39.0,88,23.0,0.03,Chardonnay
63046,39.0,88,13.0,0.18,Riesling
63047,32.0,88,18.0,0.05,Riesling
63048,37.0,88,25.0,0.04,Nebbiolo
63049,35.0,88,19.0,-0.11,Cabernet Sauvignon
63050,39.0,88,18.0,0.11,Chardonnay
63051,39.0,88,90.0,0.01,Cabernet Sauvignon
63052,39.0,88,50.0,0.43,Sangiovese
63053,35.0,88,36.78122437966355,0.03,Red Blend
63054,37.0,86,21.0,-0.01,White Blend
63055,39.0,86,18.0,0.21,Cabernet Franc
63056,39.0,86,29.0,-0.19,Pinot Noir
63057,39.0,86,38.0,0.21,Pinot Noir
63058,39.0,86,32.0,0.14,Rhône-style Red Blend
63059,23.0,86,7.0,0.25,Pinot Noir
63060,34.0,86,12.0,0.1,Rosé
63061,39.0,86,20.0,0.1,Rosé
63062,38.0,86,27.0,0.06,Riesling
63063,38.0,86,28.0,0.32,Gewürztraminer
63064,33.0,86,25.0,-0.07,Malbec
63065,39.0,86,59.0,0.08,Pinot Noir
63066,39.0,86,34.0,-0.03,Cabernet Sauvignon
63067,28.0,86,10.0,0.03,Rosé
63068,37.0,86,26.0,0.05,White Blend
63069,39.0,86,32.0,0.19,Cabernet Sauvignon
63070,39.0,86,16.0,0.0,Chardonnay
63071,39.0,86,17.0,0.27,Rosé
63072,39.0,86,35.0,0.18,Chardonnay
63073,38.0,86,36.78122437966355,0.4,Rosé
63074,39.0,86,36.0,0.29,Zinfandel
63075,39.0,86,40.0,-0.2,Bordeaux-style Red Blend
63076,33.0,86,11.0,-0.04,Cabernet Sauvignon
63077,38.0,86,27.0,0.32,Rosé
63078,39.0,91,75.0,0.28,Cabernet Sauvignon
63079,39.0,91,50.0,0.2,Cabernet Sauvignon
63080,39.0,91,15.0,0.15,Chardonnay
63081,38.0,91,35.0,0.27,Bordeaux-style Red Blend
63082,36.0,91,12.0,0.12,Portuguese Red
63083,36.0,91,47.0,0.12,Portuguese Red
63084,39.0,91,35.0,0.03,Zinfandel
63085,39.0,91,26.0,0.32,Chardonnay
63086,39.0,91,27.0,0.13,Malbec
63087,39.0,91,14.0,0.17,Sauvignon Blanc
63088,39.0,91,28.0,0.13,Cabernet Franc
63089,39.0,91,18.0,0.22,Chardonnay
63090,39.0,91,60.0,0.05,Cabernet Sauvignon
63091,35.0,91,45.0,0.04,Red Blend
63092,38.0,91,27.0,0.12,Riesling
63093,38.0,91,36.78122437966355,0.09,Bordeaux-style Red Blend
63094,38.0,91,50.0,0.16,Bordeaux-style Red Blend
63095,39.0,91,15.0,0.14,Red Blend
63096,39.0,91,35.0,0.04,Red Blend
63097,38.0,91,24.0,0.02,Riesling
63098,39.0,91,40.0,-0.15,Cabernet Sauvignon
63099,39.0,91,80.0,0.18,Cabernet Sauvignon
63100,36.0,91,23.0,-0.01,Portuguese Red
63101,39.0,91,35.0,0.21,Syrah
63102,37.0,91,40.0,0.2,Nebbiolo
63103,38.0,91,36.78122437966355,-0.02,Riesling
63104,37.0,91,90.0,0.16,Nebbiolo
63105,39.0,91,48.0,0.24,Chardonnay
63106,39.0,91,46.0,-0.15,Syrah
63107,39.0,91,45.0,0.25,Pinot Noir
63108,38.0,91,85.0,0.14,Champagne Blend
63109,35.0,91,25.0,0.16,Pinot Noir
63110,39.0,91,60.0,-0.0,Zinfandel
63111,39.0,91,22.0,0.4,Pinot Noir
63112,39.0,91,26.0,0.44,Chardonnay
63113,39.0,91,42.0,0.0,Cabernet Sauvignon
63114,36.0,91,20.0,0.3,Portuguese Red
63115,39.0,91,40.0,0.07,Malbec
63116,39.0,91,36.0,0.0,Cabernet Sauvignon
63117,36.0,91,37.0,-0.02,Portuguese Red
63118,39.0,91,65.0,0.11,Pinot Noir
63119,39.0,91,80.0,0.17,Pinot Noir
63120,38.0,91,19.0,-0.01,Chardonnay
63121,39.0,91,23.0,0.05,Pinot Noir
63122,39.0,91,50.0,0.12,Pinot Noir
63123,39.0,91,50.0,0.05,Pinot Noir
63124,39.0,91,38.0,-0.01,Pinot Noir
63125,39.0,91,55.0,-0.15,Syrah
63126,38.0,91,65.0,0.24,Champagne Blend
63127,39.0,91,60.0,-0.04,Pinot Noir
63128,39.0,84,42.0,0.11,Pinot Noir
63129,39.0,84,35.0,0.24,Merlot
63130,39.0,84,18.0,0.11,Syrah
63131,39.0,84,14.0,0.6,White Blend
63132,39.0,84,40.0,-0.09,Zinfandel
63133,38.0,84,36.78122437966355,0.5,Chardonnay
63134,39.0,84,38.0,-0.14,Zinfandel
63135,39.0,84,22.0,-0.19,Riesling
63136,34.0,84,35.0,0.08,Red Blend
63137,34.0,84,9.0,0.01,Tempranillo
63138,38.0,84,36.78122437966355,0.11,Chardonnay
63139,38.0,84,13.0,0.67,Chardonnay
63140,39.0,84,20.0,-0.15,Sauvignon Blanc
63141,33.0,84,16.0,-0.07,Malbec
63142,39.0,84,70.0,0.27,Cabernet Sauvignon
63143,39.0,84,15.0,0.15,Merlot
63144,39.0,84,20.0,0.07,Rosé
63145,34.0,84,32.0,0.02,Tempranillo
63146,39.0,84,50.0,-0.07,Red Blend
63147,39.0,84,21.0,-0.04,Sangiovese
63148,28.0,84,12.0,0.45,Rosé
63149,39.0,84,25.0,0.3,Chardonnay
63150,39.0,84,20.0,0.22,Sauvignon Blanc
63151,39.0,89,32.0,0.26,White Blend
63152,37.0,89,36.78122437966355,0.09,Nebbiolo
63153,36.0,89,19.0,0.02,Portuguese Red
63154,39.0,89,28.0,0.35,Red Blend
63155,15.0,89,45.0,-0.02,Chardonnay
63156,38.0,89,18.0,0.25,Bordeaux-style Red Blend
63157,38.0,89,22.0,0.3,Bordeaux-style Red Blend
63158,38.0,89,40.0,0.46,Bordeaux-style White Blend
63159,38.0,89,45.0,0.08,Bordeaux-style Red Blend
63160,38.0,89,17.0,-0.21,Bordeaux-style Red Blend
63161,38.0,89,17.0,0.12,Bordeaux-style Red Blend
63162,38.0,89,28.0,0.28,Bordeaux-style White Blend
63163,38.0,89,17.0,-0.04,Bordeaux-style Red Blend
63164,38.0,89,35.0,0.32,Bordeaux-style Red Blend
63165,37.0,89,45.0,0.14,Red Blend
63166,37.0,89,12.0,0.12,Red Blend
63167,35.0,89,36.78122437966355,0.2,Riesling
63168,37.0,89,69.0,0.23,Nebbiolo
63169,39.0,89,27.0,0.29,Chardonnay
63170,29.0,89,20.0,0.24,Chardonnay
63171,36.0,89,19.0,-0.14,Portuguese White
63172,28.0,90,65.0,0.03,Pinot Noir
63173,28.0,90,44.0,0.22,Pinot Noir
63174,39.0,90,20.0,-0.06,Cabernet Sauvignon
63175,39.0,90,48.0,-0.05,Merlot
63176,33.0,90,50.0,0.39,Malbec
63177,34.0,90,14.0,0.34,White Blend
63178,39.0,90,31.0,0.25,Sangiovese
63179,38.0,90,24.0,0.46,Sauvignon Blanc
63180,34.0,90,30.0,0.0,Tempranillo
63181,33.0,89,50.0,-0.05,Malbec
63182,25.0,89,25.0,0.15,Red Blend
63183,25.0,89,15.0,0.13,Red Blend
63184,34.0,89,34.0,0.06,Red Blend
63185,39.0,89,50.0,0.17,Zinfandel
63186,38.0,89,23.0,0.21,Sauvignon Blanc
63187,38.0,89,20.0,-0.02,Gamay
63188,34.0,89,29.0,0.29,Tempranillo
63189,39.0,89,40.0,0.2,Bordeaux-style Red Blend
63190,39.0,91,24.0,-0.05,Sauvignon Blanc
63191,39.0,91,75.0,0.34,Merlot
63192,38.0,91,16.0,0.14,Rosé
63193,32.0,91,20.0,0.26,Grüner Veltliner
63194,39.0,91,66.0,0.15,Pinot Noir
63195,39.0,91,66.0,0.3,Pinot Noir
63196,32.0,91,22.0,0.27,Grüner Veltliner
63197,39.0,91,60.0,0.15,Cabernet Sauvignon
63198,39.0,91,35.0,0.12,Bordeaux-style Red Blend
63199,39.0,91,21.0,0.11,Rosé
63200,39.0,91,42.0,0.14,Syrah
63201,39.0,91,52.0,-0.04,Merlot
63202,39.0,91,15.0,0.28,Chardonnay
63203,39.0,91,33.0,0.28,Pinot Noir
63204,38.0,91,70.0,0.0,Bordeaux-style Red Blend
63205,38.0,91,22.0,0.26,Bordeaux-style Red Blend
63206,38.0,91,35.0,0.08,Bordeaux-style Red Blend
63207,38.0,91,40.0,0.3,Bordeaux-style Red Blend
63208,37.0,91,38.0,0.22,Sparkling Blend
63209,38.0,91,30.0,0.0,Rhône-style Red Blend
63210,39.0,91,35.0,0.02,Cabernet Sauvignon
63211,39.0,91,58.0,0.01,Pinot Noir
63212,39.0,91,55.0,-0.16,Pinot Noir
63213,39.0,83,12.0,-0.01,Chardonnay
63214,39.0,83,34.0,-0.16,Pinot Noir
63215,39.0,83,35.0,0.02,Sangiovese
63216,39.0,83,29.0,0.22,Red Blend
63217,39.0,83,12.0,0.28,Chardonnay
63218,39.0,83,17.0,0.05,Chardonnay
63219,36.0,83,12.0,0.24,Portuguese Red
63220,39.0,83,20.0,0.33,Chardonnay
63221,29.0,83,13.0,0.09,Chardonnay
63222,39.0,82,15.0,-0.23,Chardonnay
63223,38.0,82,13.0,0.12,Merlot
63224,31.0,82,18.0,-0.3,Pinot Gris
63225,39.0,82,13.0,0.42,Chardonnay
63226,39.0,82,19.0,0.23,Chardonnay
63227,39.0,82,10.0,0.05,Rosé
63228,39.0,82,12.0,0.43,Chardonnay
63229,39.0,82,10.0,0.23,Chardonnay
63230,38.0,82,15.0,-0.06,Gamay
63231,34.0,82,29.0,-0.07,Merlot
63232,39.0,82,16.0,0.11,Pinot Noir
63233,34.0,82,12.0,-0.16,Merlot
63234,39.0,82,12.0,0.4,Sauvignon Blanc
63235,39.0,82,11.0,-0.08,Chardonnay
63236,39.0,82,25.0,0.29,Pinot Noir
63237,39.0,82,11.0,-0.16,Red Blend
63238,39.0,82,20.0,-0.16,Chardonnay
63239,39.0,82,13.0,0.0,Pinot Noir
63240,35.0,82,8.0,-0.2,Sauvignon Blanc
63241,10.0,82,14.0,-0.05,Chardonnay
63242,39.0,82,44.0,-0.15,Merlot
63243,35.0,82,14.0,-0.2,Sauvignon Blanc
63244,39.0,82,13.0,0.35,Pinot Grigio
63245,35.0,82,10.0,0.04,Sauvignon Blanc
63246,20.0,82,13.0,-0.17,Sauvignon Blanc
63247,39.0,82,12.0,0.04,Rosé
63248,35.0,82,15.0,-0.07,Pinot Noir
63249,39.0,81,20.0,0.26,Sparkling Blend
63250,10.0,81,14.0,0.0,Syrah
63251,35.0,80,14.0,-0.28,Cabernet Sauvignon
63252,39.0,80,20.0,0.33,White Blend
63253,38.0,80,25.0,0.0,Pinot Gris
63254,39.0,80,16.0,-0.02,White Blend
63255,35.0,80,13.0,0.15,Cabernet Sauvignon
63256,38.0,97,305.0,0.4,Champagne Blend
63257,32.0,96,45.0,0.28,White Blend
63258,39.0,96,55.0,0.02,Chardonnay
63259,38.0,96,36.78122437966355,0.11,Chardonnay
63260,38.0,96,195.0,0.19,Champagne Blend
63261,39.0,96,85.0,0.29,Pinot Noir
63262,36.0,89,18.0,0.2,Portuguese White
63263,36.0,89,26.0,0.29,Portuguese White
63264,39.0,89,28.0,0.27,Cabernet Sauvignon
63265,34.0,89,17.0,0.15,Tempranillo
63266,36.0,89,32.0,0.34,Portuguese White
63267,31.0,89,12.0,0.57,Riesling
63268,38.0,89,60.0,0.1,Chardonnay
63269,31.0,89,12.0,-0.03,Riesling
63270,38.0,89,28.0,0.22,Chardonnay
63271,37.0,89,55.0,0.47,Sparkling Blend
63272,39.0,89,42.0,0.04,Pinot Noir
63273,37.0,89,29.0,0.06,Sparkling Blend
63274,38.0,89,50.0,-0.13,Pinot Noir
63275,38.0,89,50.0,-0.0,Pinot Noir
63276,39.0,89,42.0,0.19,Sparkling Blend
63277,38.0,89,36.78122437966355,0.31,Chardonnay
63278,38.0,89,75.0,0.12,Champagne Blend
63279,37.0,89,19.0,-0.08,Sparkling Blend
63280,37.0,89,75.0,0.14,Sparkling Blend
63281,39.0,89,30.0,0.32,Sparkling Blend
63282,39.0,89,25.0,0.16,Sparkling Blend
63283,31.0,89,20.0,0.22,Riesling
63284,39.0,89,24.0,0.29,Sparkling Blend
63285,34.0,87,13.0,0.02,Tempranillo
63286,39.0,87,32.0,0.41,Chardonnay
63287,39.0,87,20.0,0.01,Zinfandel
63288,39.0,87,38.0,0.08,Cabernet Sauvignon
63289,39.0,87,40.0,0.28,Cabernet Sauvignon
63290,39.0,87,15.0,0.15,Cabernet Sauvignon
63291,39.0,87,29.0,0.1,Syrah
63292,39.0,87,50.0,0.21,Bordeaux-style Red Blend
63293,39.0,87,40.0,0.07,Chardonnay
63294,29.0,87,13.0,0.41,Chardonnay
63295,39.0,87,35.0,0.26,Syrah
63296,39.0,87,18.0,0.58,Chardonnay
63297,38.0,87,19.0,0.23,Gewürztraminer
63298,39.0,87,12.0,0.26,Gewürztraminer
63299,38.0,87,30.0,0.15,Rhône-style Red Blend
63300,39.0,87,25.0,0.19,Chardonnay
63301,39.0,87,20.0,0.12,Chardonnay
63302,39.0,87,60.0,0.23,Red Blend
63303,39.0,90,50.0,0.23,Pinot Noir
63304,33.0,90,85.0,0.18,Red Blend
63305,39.0,90,40.0,0.36,Chardonnay
63306,39.0,90,49.0,0.31,Pinot Noir
63307,39.0,90,80.0,-0.19,Cabernet Sauvignon
63308,39.0,90,35.0,0.0,Chardonnay
63309,39.0,90,26.0,0.34,Chardonnay
63310,39.0,90,38.0,0.29,Pinot Noir
63311,31.0,90,70.0,0.14,Riesling
63312,38.0,90,28.0,0.25,Gewürztraminer
63313,39.0,90,20.0,0.09,Zinfandel
63314,39.0,90,30.0,0.15,Zinfandel
63315,39.0,90,24.0,0.24,Sauvignon Blanc
63316,39.0,90,26.0,0.15,Pinot Gris
63317,39.0,90,40.0,0.25,Pinot Noir
63318,39.0,90,70.0,0.06,Cabernet Sauvignon
63319,39.0,90,23.0,0.03,Sauvignon Blanc
63320,27.0,90,80.0,-0.03,Bordeaux-style Red Blend
63321,27.0,90,45.0,0.07,Cabernet Sauvignon
63322,27.0,90,25.0,0.31,Chardonnay
63323,39.0,90,22.0,0.04,Sauvignon Blanc
63324,37.0,90,36.78122437966355,0.03,White Blend
63325,27.0,90,120.0,0.13,Red Blend
63326,38.0,89,18.0,0.24,Riesling
63327,38.0,89,16.0,0.46,Bordeaux-style White Blend
63328,38.0,89,29.0,0.19,Bordeaux-style White Blend
63329,39.0,89,50.0,0.25,Pinot Noir
63330,38.0,89,23.0,0.25,Gewürztraminer
63331,38.0,89,22.0,0.24,Pinot Gris
63332,38.0,89,13.0,0.12,Riesling
63333,39.0,89,20.0,0.6,White Blend
63334,38.0,89,17.0,0.15,Riesling
63335,24.0,89,16.0,-0.14,Red Blend
63336,24.0,89,16.0,0.07,Red Blend
63337,39.0,89,20.0,0.21,Pinot Noir
63338,35.0,89,39.0,0.19,Cabernet Franc
63339,39.0,89,39.0,0.15,Pinot Noir
63340,31.0,89,11.0,0.16,Riesling
63341,,89,25.0,0.18,Red Blend
63342,37.0,89,28.0,0.13,White Blend
63343,18.0,89,15.0,0.34,Pinot Grigio
63344,36.0,89,21.0,0.43,Portuguese Red
63345,36.0,89,18.0,0.16,Portuguese Red
63346,38.0,89,24.0,0.29,Gewürztraminer
63347,38.0,89,46.0,0.32,Sauvignon Blanc
63348,39.0,85,23.0,0.22,Cabernet Sauvignon
63349,37.0,85,75.0,-0.12,Merlot
63350,33.0,84,11.0,0.18,Cabernet Sauvignon
63351,39.0,84,15.0,-0.23,Gewürztraminer
63352,39.0,84,12.0,0.09,Chardonnay
63353,39.0,84,15.0,-0.17,Chardonnay
63354,38.0,84,21.0,-0.13,Bordeaux-style Red Blend
63355,38.0,84,36.78122437966355,0.26,Sauvignon Blanc
63356,38.0,84,12.0,0.19,Bordeaux-style Red Blend
63357,39.0,84,16.0,-0.06,Pinot Gris
63358,39.0,84,75.0,0.3,Cabernet Sauvignon
63359,38.0,84,7.0,-0.06,Bordeaux-style Red Blend
63360,38.0,84,20.0,-0.22,Bordeaux-style Red Blend
63361,38.0,84,36.78122437966355,0.59,Bordeaux-style White Blend
63362,39.0,84,15.0,0.7,Malbec
63363,39.0,84,14.0,0.13,Pinot Noir
63364,39.0,84,17.0,0.06,Chardonnay
63365,38.0,84,36.78122437966355,0.24,Bordeaux-style White Blend
63366,35.0,84,8.0,0.12,Chardonnay
63367,30.0,84,16.0,-0.1,Sauvignon Blanc
63368,38.0,84,16.0,-0.2,Rosé
63369,35.0,84,12.0,0.06,Sparkling Blend
63370,35.0,84,15.0,-0.03,Sauvignon Blanc
63371,30.0,84,18.0,-0.05,Pinot Gris
63372,35.0,84,16.0,0.04,Chardonnay
63373,35.0,84,12.0,0.14,Sauvignon Blanc
63374,35.0,84,13.0,0.04,Sparkling Blend
63375,35.0,84,10.0,-0.23,Sauvignon Blanc
63376,35.0,83,11.0,0.05,Sauvignon Blanc
63377,39.0,83,35.0,0.07,Rosé
63378,35.0,83,8.0,0.17,Cabernet Sauvignon
63379,35.0,83,30.0,-0.15,Chardonnay
63380,35.0,83,14.0,-0.16,Chardonnay
63381,38.0,83,22.0,-0.21,Gamay
63382,35.0,83,22.0,-0.2,Sauvignon Blanc
63383,35.0,83,8.0,0.04,Pinot Noir
63384,39.0,83,12.0,0.16,Red Blend
63385,38.0,83,10.0,0.12,Rosé
63386,35.0,83,16.0,-0.09,Cabernet Sauvignon
63387,39.0,83,33.0,0.0,Cabernet Sauvignon
63388,35.0,83,10.0,-0.07,Sauvignon Blanc
63389,35.0,83,11.0,-0.11,White Blend
63390,35.0,83,8.0,0.01,Chardonnay
63391,39.0,84,19.0,0.1,Zinfandel
63392,38.0,84,25.0,0.2,Gewürztraminer
63393,34.0,84,15.0,-0.03,Sparkling Blend
63394,38.0,84,36.78122437966355,-0.03,Gewürztraminer
63395,38.0,84,36.78122437966355,0.02,Pinot Gris
63396,39.0,84,24.0,-0.23,Red Blend
63397,39.0,84,33.0,-0.06,Merlot
63398,38.0,84,36.78122437966355,-0.08,Pinot Noir
63399,33.0,84,11.0,0.14,Malbec
63400,38.0,84,40.0,0.31,Champagne Blend
63401,39.0,84,27.0,0.25,Cabernet Franc
63402,39.0,84,14.0,0.05,Merlot
63403,39.0,84,16.0,0.05,Zinfandel
63404,39.0,84,19.0,-0.0,Cabernet Franc
63405,39.0,84,11.0,0.14,Cabernet Sauvignon
63406,39.0,83,18.0,0.16,Chardonnay
63407,39.0,83,11.0,0.01,Red Blend
63408,39.0,83,21.0,-0.24,Cabernet Franc
63409,39.0,83,25.0,-0.17,Syrah
63410,39.0,83,12.0,0.16,Tempranillo
63411,39.0,91,40.0,0.46,Pinot Noir
63412,39.0,91,35.0,0.13,Chardonnay
63413,39.0,91,50.0,0.12,Malbec
63414,37.0,91,45.0,0.02,Red Blend
63415,39.0,91,35.0,-0.01,Pinot Noir
63416,39.0,91,30.0,-0.0,Syrah
63417,39.0,91,45.0,0.19,Pinot Noir
63418,37.0,91,30.0,0.4,Red Blend
63419,37.0,91,28.0,-0.02,Sangiovese
63420,37.0,91,50.0,-0.14,Red Blend
63421,39.0,91,55.0,0.11,Pinot Noir
63422,39.0,91,85.0,0.07,Bordeaux-style Red Blend
63423,36.0,91,50.0,0.04,Portuguese Red
63424,38.0,91,65.0,0.13,Malbec
63425,31.0,91,42.0,0.12,Riesling
63426,34.0,90,32.0,-0.02,Tempranillo
